Season,Team,Game Date,Start Time,Location,Opponent,Outcome,Game Length,Team Score,Opponent Score,Wins,Losses,Win/Loss Streak
2023,MIA,"Thu, Feb 2, 2023",7:30p,Away,New York Knicks,Loss,Normal,104,106,29,24,L 1
2023,MIA,"Sat, Feb 4, 2023",8:00p,Away,Milwaukee Bucks,Loss,Normal,115,123,29,25,L 2
2023,MIA,"Wed, Feb 8, 2023",7:30p,Home,Indiana Pacers,Win,Normal,116,111,30,25,W 1
2023,MIA,"Fri, Feb 10, 2023",8:00p,Home,Houston Rockets,Win,Normal,97,95,31,25,W 2
2023,MIA,"Sat, Feb 11, 2023",7:00p,Away,Orlando Magic,Win,Overtime,107,103,32,25,W 3
2023,MIA,"Mon, Feb 13, 2023",7:30p,Home,Denver Nuggets,Loss,Normal,108,112,32,26,L 1
2023,MIA,"Wed, Feb 15, 2023",7:30p,Away,Brooklyn Nets,Loss,Normal,105,116,32,27,L 2
2023,MIA,"Fri, Feb 24, 2023",7:30p,Away,Milwaukee Bucks,Loss,Normal,99,128,32,28,L 3
2023,MIA,"Sat, Feb 25, 2023",7:00p,Away,Charlotte Hornets,Loss,Normal,103,108,32,29,L 4
2023,MIA,"Mon, Feb 27, 2023",7:00p,Away,Philadelphia 76ers,Win,Normal,101,99,33,29,W 1
2023,MIA,"Wed, Mar 1, 2023",7:30p,Home,Philadelphia 76ers,Loss,Normal,96,119,33,30,L 1
2023,MIA,"Fri, Mar 3, 2023",8:00p,Home,New York Knicks,Loss,Normal,120,122,33,31,L 2
2023,MIA,"Sat, Mar 4, 2023",8:00p,Home,Atlanta Hawks,Win,Normal,117,109,34,31,W 1
2023,MIA,"Mon, Mar 6, 2023",7:30p,Home,Atlanta Hawks,Win,Normal,130,128,35,31,W 2
2023,MIA,"Wed, Mar 8, 2023",7:30p,Home,Cleveland Cavaliers,Loss,Normal,100,104,35,32,L 1
2023,MIA,"Fri, Mar 10, 2023",8:00p,Home,Cleveland Cavaliers,Win,Normal,119,115,36,32,W 1
2023,MIA,"Sat, Mar 11, 2023",7:00p,Away,Orlando Magic,Loss,Overtime,114,126,36,33,L 1
2023,MIA,"Mon, Mar 13, 2023",7:30p,Home,Utah Jazz,Win,Normal,119,115,37,33,W 1
2023,MIA,"Wed, Mar 15, 2023",7:30p,Home,Memphis Grizzlies,Win,Normal,138,119,38,33,W 2
2023,MIA,"Sat, Mar 18, 2023",8:00p,Away,Chicago Bulls,Loss,Normal,99,113,38,34,L 1
2023,MIA,"Sun, Mar 19, 2023",6:00p,Away,Detroit Pistons,Win,Normal,112,100,39,34,W 1
2023,MIA,"Wed, Mar 22, 2023",7:30p,Home,New York Knicks,Win,Normal,127,120,40,34,W 2
2023,MIA,"Sat, Mar 25, 2023",8:00p,Home,Brooklyn Nets,Loss,Normal,100,129,40,35,L 1
2023,MIA,"Tue, Mar 28, 2023",7:30p,Away,Toronto Raptors,Loss,Normal,92,106,40,36,L 2
2023,MIA,"Wed, Mar 29, 2023",7:30p,Away,New York Knicks,Loss,Normal,92,101,40,37,L 3
2023,MIA,"Sat, Apr 1, 2023",7:30p,Home,Dallas Mavericks,Win,Normal,129,122,41,37,W 1
2023,MIA,"Tue, Apr 4, 2023",7:00p,Away,Detroit Pistons,Win,Normal,118,105,42,37,W 2
2023,MIA,"Thu, Apr 6, 2023",7:30p,Away,Philadelphia 76ers,Win,Normal,129,101,43,37,W 3
2023,MIA,"Fri, Apr 7, 2023",7:00p,Away,Washington Wizards,Loss,Normal,108,114,43,38,L 1
2023,MIA,"Sun, Apr 9, 2023",1:00p,Home,Orlando Magic,Win,Normal,123,110,44,38,W 1
2023,MIA,"Tue, Apr 11, 2023",7:30p,Home,Atlanta Hawks,Loss,Normal,105,116,44,39,L 1
2023,MIA,"Fri, Apr 14, 2023",7:00p,Home,Chicago Bulls,Win,Normal,102,91,45,39,W 1
