Season,Team,Game Date,Start Time,Location,Opponent,Outcome,Game Length,Team Score,Opponent Score,Wins,Losses,Win/Loss Streak
2023,SAS,"Mon, Feb 6, 2023",8:00p,Away,Chicago Bulls,Loss,Normal,104,128,14,40,L 9
2023,SAS,"Wed, Feb 8, 2023",7:30p,Away,Toronto Raptors,Loss,Normal,98,112,14,41,L 10
2023,SAS,"Fri, Feb 10, 2023",7:00p,Away,Detroit Pistons,Loss,Normal,131,138,14,42,L 11
2023,SAS,"Sat, Feb 11, 2023",7:30p,Away,Atlanta Hawks,Loss,Normal,106,125,14,43,L 12
2023,SAS,"Mon, Feb 13, 2023",7:00p,Away,Cleveland Cavaliers,Loss,Normal,109,117,14,44,L 13
2023,SAS,"Wed, Feb 15, 2023",7:00p,Away,Charlotte Hornets,Loss,Normal,110,120,14,45,L 14
2023,SAS,"Thu, Feb 23, 2023",8:30p,Away,Dallas Mavericks,Loss,Normal,116,142,14,46,L 15
2023,SAS,"Sat, Feb 25, 2023",9:00p,Away,Utah Jazz,Loss,Normal,102,118,14,47,L 16
2023,SAS,"Tue, Feb 28, 2023",9:00p,Away,Utah Jazz,Win,Normal,102,94,15,47,W 1
2023,SAS,"Thu, Mar 2, 2023",8:30p,Home,Indiana Pacers,Win,Normal,110,99,16,47,W 2
2023,SAS,"Sat, Mar 4, 2023",8:00p,Home,Houston Rockets,Loss,Normal,110,122,16,48,L 1
2023,SAS,"Sun, Mar 5, 2023",7:00p,Away,Houston Rockets,Loss,Normal,110,142,16,49,L 2
2023,SAS,"Fri, Mar 10, 2023",8:00p,Home,Denver Nuggets,Win,Normal,128,120,17,49,W 1
2023,SAS,"Sun, Mar 12, 2023",7:00p,Home,Oklahoma City Thunder,Loss,Normal,90,102,17,50,L 1
2023,SAS,"Tue, Mar 14, 2023",8:00p,Home,Orlando Magic,Win,Normal,132,114,18,50,W 1
2023,SAS,"Wed, Mar 15, 2023",8:30p,Home,Dallas Mavericks,Loss,Overtime,128,137,18,51,L 1
2023,SAS,"Fri, Mar 17, 2023",8:00p,Home,Memphis Grizzlies,Loss,Overtime,120,126,18,52,L 2
2023,SAS,"Sun, Mar 19, 2023",4:00p,Home,Atlanta Hawks,Win,Normal,126,118,19,52,W 1
2023,SAS,"Tue, Mar 21, 2023",8:00p,Away,New Orleans Pelicans,Loss,Normal,84,119,19,53,L 1
2023,SAS,"Wed, Mar 22, 2023",8:00p,Away,Milwaukee Bucks,Loss,Normal,94,130,19,54,L 2
2023,SAS,"Fri, Mar 24, 2023",7:00p,Away,Washington Wizards,Loss,Normal,124,136,19,55,L 3
2023,SAS,"Sun, Mar 26, 2023",6:00p,Away,Boston Celtics,Loss,Normal,93,137,19,56,L 4
2023,SAS,"Wed, Mar 29, 2023",8:00p,Home,Utah Jazz,Loss,Normal,117,128,19,57,L 5
2023,SAS,"Fri, Mar 31, 2023",10:00p,Away,Golden State Warriors,Loss,Normal,115,130,19,58,L 6
2023,SAS,"Sun, Apr 2, 2023",6:00p,Away,Sacramento Kings,Win,Overtime,142,134,20,58,W 1
2023,SAS,"Tue, Apr 4, 2023",10:00p,Away,Phoenix Suns,Loss,Normal,94,115,20,59,L 1
2023,SAS,"Thu, Apr 6, 2023",8:00p,Home,Portland Trail Blazers,Win,Normal,129,127,21,59,W 1
2023,SAS,"Sat, Apr 8, 2023",4:00p,Home,Minnesota Timberwolves,Loss,Normal,131,151,21,60,L 1
2023,SAS,"Sun, Apr 9, 2023",3:30p,Away,Dallas Mavericks,Win,Normal,138,117,22,60,W 1
