Season,Team,Game Date,Start Time,Location,Opponent,Outcome,Game Length,Team Score,Opponent Score,Wins,Losses,Win/Loss Streak
2023,WAS,"Mon, Feb 6, 2023",7:00p,Home,Cleveland Cavaliers,Loss,Normal,91,114,24,29,L 3
2023,WAS,"Wed, Feb 8, 2023",7:00p,Home,Charlotte Hornets,Win,Normal,118,104,25,29,W 1
2023,WAS,"Sat, Feb 11, 2023",7:00p,Home,Indiana Pacers,Win,Normal,127,113,26,29,W 2
2023,WAS,"Mon, Feb 13, 2023",10:00p,Away,Golden State Warriors,Loss,Normal,126,135,26,30,L 1
2023,WAS,"Tue, Feb 14, 2023",10:00p,Away,Portland Trail Blazers,Win,Normal,126,101,27,30,W 1
2023,WAS,"Thu, Feb 16, 2023",8:00p,Away,Minnesota Timberwolves,Win,Normal,114,106,28,30,W 2
2023,WAS,"Fri, Feb 24, 2023",7:00p,Home,New York Knicks,Loss,Normal,109,115,28,31,L 1
2023,WAS,"Sun, Feb 26, 2023",3:30p,Away,Chicago Bulls,Loss,Normal,82,102,28,32,L 2
2023,WAS,"Tue, Feb 28, 2023",7:30p,Away,Atlanta Hawks,Win,Normal,119,116,29,32,W 1
2023,WAS,"Thu, Mar 2, 2023",7:00p,Home,Toronto Raptors,Win,Normal,119,108,30,32,W 2
2023,WAS,"Sat, Mar 4, 2023",5:00p,Home,Toronto Raptors,Loss,Overtime,109,116,30,33,L 1
2023,WAS,"Sun, Mar 5, 2023",7:30p,Home,Milwaukee Bucks,Loss,Normal,111,117,30,34,L 2
2023,WAS,"Tue, Mar 7, 2023",7:00p,Away,Detroit Pistons,Win,Normal,119,117,31,34,W 1
2023,WAS,"Wed, Mar 8, 2023",7:00p,Home,Atlanta Hawks,Loss,Normal,120,122,31,35,L 1
2023,WAS,"Fri, Mar 10, 2023",7:00p,Home,Atlanta Hawks,Loss,Normal,107,114,31,36,L 2
2023,WAS,"Sun, Mar 12, 2023",6:00p,Away,Philadelphia 76ers,Loss,Normal,93,112,31,37,L 3
2023,WAS,"Tue, Mar 14, 2023",7:00p,Home,Detroit Pistons,Win,Normal,117,97,32,37,W 1
2023,WAS,"Fri, Mar 17, 2023",7:30p,Away,Cleveland Cavaliers,Loss,Normal,94,117,32,38,L 1
2023,WAS,"Sat, Mar 18, 2023",8:00p,Home,Sacramento Kings,Loss,Normal,118,132,32,39,L 2
2023,WAS,"Tue, Mar 21, 2023",7:00p,Away,Orlando Magic,Loss,Normal,112,122,32,40,L 3
2023,WAS,"Wed, Mar 22, 2023",7:00p,Home,Denver Nuggets,Loss,Normal,104,118,32,41,L 4
2023,WAS,"Fri, Mar 24, 2023",7:00p,Home,San Antonio Spurs,Win,Normal,136,124,33,41,W 1
2023,WAS,"Sun, Mar 26, 2023",6:00p,Away,Toronto Raptors,Loss,Normal,104,114,33,42,L 1
2023,WAS,"Tue, Mar 28, 2023",7:00p,Home,Boston Celtics,Win,Normal,130,111,34,42,W 1
2023,WAS,"Fri, Mar 31, 2023",7:00p,Home,Orlando Magic,Loss,Normal,109,116,34,43,L 1
2023,WAS,"Sun, Apr 2, 2023",6:00p,Away,New York Knicks,Loss,Normal,109,118,34,44,L 2
2023,WAS,"Tue, Apr 4, 2023",7:00p,Home,Milwaukee Bucks,Loss,Normal,128,140,34,45,L 3
2023,WAS,"Wed, Apr 5, 2023",7:30p,Away,Atlanta Hawks,Loss,Normal,116,134,34,46,L 4
2023,WAS,"Fri, Apr 7, 2023",7:00p,Home,Miami Heat,Win,Normal,114,108,35,46,W 1
2023,WAS,"Sun, Apr 9, 2023",1:00p,Home,Houston Rockets,Loss,Normal,109,114,35,47,L 1
