Season,Team,Game Date,Start Time,Location,Opponent,Outcome,Game Length,Team Score,Opponent Score,Wins,Losses,Win/Loss Streak
2023,TOR,"Mon, Mar 6, 2023",9:00p,Away,Denver Nuggets,Loss,Normal,113,118,32,34,L 1
2023,TOR,"Wed, Mar 8, 2023",10:00p,Away,Los Angeles Clippers,Loss,Normal,100,108,32,35,L 2
2023,TOR,"Fri, Mar 10, 2023",10:30p,Away,Los Angeles Lakers,Loss,Normal,112,122,32,36,L 3
2023,TOR,"Tue, Mar 14, 2023",7:30p,Home,Denver Nuggets,Win,Normal,125,110,33,36,W 1
2023,TOR,"Thu, Mar 16, 2023",7:30p,Home,Oklahoma City Thunder,Win,Normal,128,111,34,36,W 2
2023,TOR,"Sat, Mar 18, 2023",7:00p,Home,Minnesota Timberwolves,Win,Normal,122,107,35,36,W 3
2023,TOR,"Sun, Mar 19, 2023",8:00p,Away,Milwaukee Bucks,Loss,Normal,111,118,35,37,L 1
2023,TOR,"Wed, Mar 22, 2023",7:30p,Home,Indiana Pacers,Loss,Normal,114,118,35,38,L 2
2023,TOR,"Fri, Mar 24, 2023",7:30p,Home,Detroit Pistons,Win,Normal,118,97,36,38,W 1
2023,TOR,"Sun, Mar 26, 2023",6:00p,Home,Washington Wizards,Win,Normal,114,104,37,38,W 2
2023,TOR,"Tue, Mar 28, 2023",7:30p,Home,Miami Heat,Win,Normal,106,92,38,38,W 3
2023,TOR,"Fri, Mar 31, 2023",7:00p,Away,Philadelphia 76ers,Loss,Normal,110,117,38,39,L 1
2023,TOR,"Sun, Apr 2, 2023",1:00p,Away,Charlotte Hornets,Win,Normal,128,108,39,39,W 1
2023,TOR,"Tue, Apr 4, 2023",7:00p,Away,Charlotte Hornets,Win,Normal,120,100,40,39,W 2
2023,TOR,"Wed, Apr 5, 2023",7:30p,Away,Boston Celtics,Loss,Normal,93,97,40,40,L 1
2023,TOR,"Fri, Apr 7, 2023",7:30p,Away,Boston Celtics,Loss,Normal,102,121,40,41,L 2
2023,TOR,"Sun, Apr 9, 2023",1:00p,Home,Milwaukee Bucks,Win,Normal,121,105,41,41,W 1
2023,TOR,"Wed, Apr 12, 2023",7:00p,Home,Chicago Bulls,Loss,Normal,105,109,41,42,L 1
