Season,Team,Game Date,Start Time,Location,Opponent,Outcome,Game Length,Team Score,Opponent Score,Wins,Losses,Win/Loss Streak
2023,CLE,"Wed, Mar 8, 2023",7:30p,Away,Miami Heat,Win,Normal,104,100,42,26,W 3
2023,CLE,"Fri, Mar 10, 2023",8:00p,Away,Miami Heat,Loss,Normal,115,119,42,27,L 1
2023,CLE,"Sun, Mar 12, 2023",5:00p,Away,Charlotte Hornets,Win,Normal,114,108,43,27,W 1
2023,CLE,"Tue, Mar 14, 2023",7:00p,Away,Charlotte Hornets,Win,Normal,120,104,44,27,W 2
2023,CLE,"Wed, Mar 15, 2023",7:30p,Home,Philadelphia 76ers,Loss,Normal,109,118,44,28,L 1
2023,CLE,"Fri, Mar 17, 2023",7:30p,Home,Washington Wizards,Win,Normal,117,94,45,28,W 1
2023,CLE,"Tue, Mar 21, 2023",7:30p,Away,Brooklyn Nets,Win,Normal,115,109,46,28,W 2
2023,CLE,"Thu, Mar 23, 2023",7:30p,Away,Brooklyn Nets,Win,Normal,116,114,47,28,W 3
2023,CLE,"Sun, Mar 26, 2023",6:00p,Home,Houston Rockets,Win,Normal,108,91,48,28,W 4
2023,CLE,"Tue, Mar 28, 2023",7:30p,Away,Atlanta Hawks,Loss,Normal,118,120,48,29,L 1
2023,CLE,"Fri, Mar 31, 2023",7:30p,Home,New York Knicks,Loss,Normal,116,130,48,30,L 2
2023,CLE,"Sun, Apr 2, 2023",8:00p,Home,Indiana Pacers,Win,Normal,115,105,49,30,W 1
2023,CLE,"Tue, Apr 4, 2023",7:00p,Away,Orlando Magic,Win,Normal,117,113,50,30,W 2
2023,CLE,"Thu, Apr 6, 2023",7:00p,Away,Orlando Magic,Win,Normal,118,94,51,30,W 3
2023,CLE,"Sun, Apr 9, 2023",1:00p,Home,Charlotte Hornets,Loss,Normal,95,106,51,31,L 1
