Season,Team,Game Date,Start Time,Location,Opponent,Outcome,Game Length,Team Score,Opponent Score,Wins,Losses,Win/Loss Streak
2023,MEM,"Tue, Feb 7, 2023",8:00p,Home,Chicago Bulls,Win,Normal,104,89,33,21,W 1
2023,MEM,"Fri, Feb 10, 2023",8:00p,Home,Minnesota Timberwolves,Win,Normal,128,107,34,21,W 2
2023,MEM,"Sun, Feb 12, 2023",2:00p,Away,Boston Celtics,Loss,Normal,109,119,34,22,L 1
2023,MEM,"Wed, Feb 15, 2023",8:00p,Home,Utah Jazz,Win,Normal,117,111,35,22,W 1
2023,MEM,"Thu, Feb 23, 2023",7:30p,Away,Philadelphia 76ers,Loss,Normal,105,110,35,23,L 1
2023,MEM,"Sat, Feb 25, 2023",8:00p,Home,Denver Nuggets,Win,Normal,112,94,36,23,W 1
2023,MEM,"Tue, Feb 28, 2023",7:30p,Home,Los Angeles Lakers,Win,Normal,121,109,37,23,W 2
2023,MEM,"Wed, Mar 1, 2023",8:00p,Away,Houston Rockets,Win,Normal,113,99,38,23,W 3
2023,MEM,"Fri, Mar 3, 2023",10:00p,Away,Denver Nuggets,Loss,Normal,97,113,38,24,L 1
2023,MEM,"Sun, Mar 5, 2023",10:00p,Away,Los Angeles Clippers,Loss,Normal,129,135,38,25,L 2
2023,MEM,"Tue, Mar 7, 2023",10:00p,Away,Los Angeles Lakers,Loss,Normal,103,112,38,26,L 3
2023,MEM,"Thu, Mar 9, 2023",7:30p,Home,Golden State Warriors,Win,Normal,131,110,39,26,W 1
2023,MEM,"Sat, Mar 11, 2023",8:00p,Home,Dallas Mavericks,Win,Normal,112,108,40,26,W 2
2023,MEM,"Mon, Mar 13, 2023",7:30p,Away,Dallas Mavericks,Win,Normal,104,88,41,26,W 3
2023,MEM,"Wed, Mar 15, 2023",7:30p,Away,Miami Heat,Loss,Normal,119,138,41,27,L 1
2023,MEM,"Fri, Mar 17, 2023",8:00p,Away,San Antonio Spurs,Win,Overtime,126,120,42,27,W 1
2023,MEM,"Sat, Mar 18, 2023",8:00p,Home,Golden State Warriors,Win,Normal,133,119,43,27,W 2
2023,MEM,"Mon, Mar 20, 2023",8:00p,Home,Dallas Mavericks,Win,Normal,112,108,44,27,W 3
2023,MEM,"Wed, Mar 22, 2023",8:00p,Home,Houston Rockets,Win,Normal,130,125,45,27,W 4
2023,MEM,"Fri, Mar 24, 2023",8:00p,Home,Houston Rockets,Win,Normal,151,114,46,27,W 5
2023,MEM,"Sun, Mar 26, 2023",6:00p,Away,Atlanta Hawks,Win,Normal,123,119,47,27,W 6
2023,MEM,"Tue, Mar 28, 2023",8:00p,Home,Orlando Magic,Win,Normal,113,108,48,27,W 7
2023,MEM,"Wed, Mar 29, 2023",8:00p,Home,Los Angeles Clippers,Loss,Normal,132,141,48,28,L 1
2023,MEM,"Fri, Mar 31, 2023",8:00p,Home,Los Angeles Clippers,Win,Normal,108,94,49,28,W 1
2023,MEM,"Sun, Apr 2, 2023",3:30p,Away,Chicago Bulls,Loss,Normal,107,128,49,29,L 1
2023,MEM,"Tue, Apr 4, 2023",8:00p,Home,Portland Trail Blazers,Win,Normal,119,109,50,29,W 1
2023,MEM,"Wed, Apr 5, 2023",8:00p,Away,New Orleans Pelicans,Loss,Overtime,131,138,50,30,L 1
2023,MEM,"Fri, Apr 7, 2023",8:00p,Away,Milwaukee Bucks,Win,Normal,137,114,51,30,W 1
2023,MEM,"Sun, Apr 9, 2023",3:30p,Away,Oklahoma City Thunder,Loss,Normal,100,115,51,31,L 1
