Season,Team,Game Date,Start Time,Location,Opponent,Outcome,Game Length,Team Score,Opponent Score,Wins,Losses,Win/Loss Streak
2023,NYK,"Thu, Feb 2, 2023",7:30p,Home,Miami Heat,Win,Normal,106,104,28,25,W 1
2023,NYK,"Sat, Feb 4, 2023",7:00p,Home,Los Angeles Clippers,Loss,Overtime,128,134,28,26,L 1
2023,NYK,"Sun, Feb 5, 2023",6:00p,Home,Philadelphia 76ers,Win,Normal,108,97,29,26,W 1
2023,NYK,"Tue, Feb 7, 2023",7:00p,Away,Orlando Magic,Win,Normal,102,98,30,26,W 2
2023,NYK,"Fri, Feb 10, 2023",7:00p,Away,Philadelphia 76ers,Loss,Normal,108,119,30,27,L 1
2023,NYK,"Sat, Feb 11, 2023",7:30p,Home,Utah Jazz,Win,Normal,126,120,31,27,W 1
2023,NYK,"Mon, Feb 13, 2023",7:30p,Home,Brooklyn Nets,Win,Normal,124,106,32,27,W 2
2023,NYK,"Wed, Feb 15, 2023",7:30p,Away,Atlanta Hawks,Win,Normal,122,101,33,27,W 3
2023,NYK,"Fri, Feb 24, 2023",7:00p,Away,Washington Wizards,Win,Normal,115,109,34,27,W 4
2023,NYK,"Sat, Feb 25, 2023",7:30p,Home,New Orleans Pelicans,Win,Normal,128,106,35,27,W 5
2023,NYK,"Mon, Feb 27, 2023",7:30p,Home,Boston Celtics,Win,Normal,109,94,36,27,W 6
2023,NYK,"Wed, Mar 1, 2023",7:30p,Home,Brooklyn Nets,Win,Normal,142,118,37,27,W 7
2023,NYK,"Fri, Mar 3, 2023",8:00p,Away,Miami Heat,Win,Normal,122,120,38,27,W 8
2023,NYK,"Sun, Mar 5, 2023",7:30p,Away,Boston Celtics,Win,Normal,131,129,39,27,W 9
2023,NYK,"Tue, Mar 7, 2023",7:30p,Home,Charlotte Hornets,Loss,Normal,105,112,39,28,L 1
2023,NYK,"Thu, Mar 9, 2023",10:00p,Away,Sacramento Kings,Loss,Normal,117,122,39,29,L 2
2023,NYK,"Sat, Mar 11, 2023",4:00p,Away,Los Angeles Clippers,Loss,Normal,95,106,39,30,L 3
2023,NYK,"Sun, Mar 12, 2023",9:00p,Away,Los Angeles Lakers,Win,Normal,112,108,40,30,W 1
2023,NYK,"Tue, Mar 14, 2023",10:00p,Away,Portland Trail Blazers,Win,Normal,123,107,41,30,W 2
2023,NYK,"Sat, Mar 18, 2023",1:00p,Home,Denver Nuggets,Win,Normal,116,110,42,30,W 3
2023,NYK,"Mon, Mar 20, 2023",7:30p,Home,Minnesota Timberwolves,Loss,Normal,134,140,42,31,L 1
2023,NYK,"Wed, Mar 22, 2023",7:30p,Away,Miami Heat,Loss,Normal,120,127,42,32,L 2
2023,NYK,"Thu, Mar 23, 2023",7:00p,Away,Orlando Magic,Loss,Normal,106,111,42,33,L 3
2023,NYK,"Mon, Mar 27, 2023",7:30p,Home,Houston Rockets,Win,Normal,137,115,43,33,W 1
2023,NYK,"Wed, Mar 29, 2023",7:30p,Home,Miami Heat,Win,Normal,101,92,44,33,W 2
2023,NYK,"Fri, Mar 31, 2023",7:30p,Away,Cleveland Cavaliers,Win,Normal,130,116,45,33,W 3
2023,NYK,"Sun, Apr 2, 2023",6:00p,Home,Washington Wizards,Win,Normal,118,109,46,33,W 4
2023,NYK,"Wed, Apr 5, 2023",7:00p,Away,Indiana Pacers,Win,Normal,138,129,47,33,W 5
2023,NYK,"Fri, Apr 7, 2023",8:00p,Away,New Orleans Pelicans,Loss,Normal,105,113,47,34,L 1
2023,NYK,"Sun, Apr 9, 2023",1:00p,Home,Indiana Pacers,Loss,Normal,136,141,47,35,L 2
