Season,Team,Game Date,Start Time,Location,Opponent,Outcome,Game Length,Team Score,Opponent Score,Wins,Losses,Win/Loss Streak
2023,ORL,"Fri, Feb 3, 2023",8:00p,Away,Minnesota Timberwolves,Win,Normal,127,120,21,32,W 1
2023,ORL,"Sun, Feb 5, 2023",1:00p,Away,Charlotte Hornets,Win,Normal,119,113,22,32,W 2
2023,ORL,"Tue, Feb 7, 2023",7:00p,Home,New York Knicks,Loss,Normal,98,102,22,33,L 1
2023,ORL,"Thu, Feb 9, 2023",7:00p,Home,Denver Nuggets,Win,Normal,115,104,23,33,W 1
2023,ORL,"Sat, Feb 11, 2023",7:00p,Home,Miami Heat,Loss,Overtime,103,107,23,34,L 1
2023,ORL,"Mon, Feb 13, 2023",8:00p,Away,Chicago Bulls,Win,Normal,100,91,24,34,W 1
2023,ORL,"Tue, Feb 14, 2023",7:30p,Away,Toronto Raptors,Loss,Normal,113,123,24,35,L 1
2023,ORL,"Thu, Feb 23, 2023",7:00p,Home,Detroit Pistons,Win,Normal,108,106,25,35,W 1
2023,ORL,"Sat, Feb 25, 2023",7:00p,Home,Indiana Pacers,Loss,Normal,108,121,25,36,L 1
2023,ORL,"Mon, Feb 27, 2023",8:00p,Away,New Orleans Pelicans,Win,Normal,101,93,26,36,W 1
2023,ORL,"Wed, Mar 1, 2023",8:00p,Away,Milwaukee Bucks,Loss,Normal,117,139,26,37,L 1
2023,ORL,"Fri, Mar 3, 2023",7:00p,Away,Charlotte Hornets,Win,Normal,117,106,27,37,W 1
2023,ORL,"Sun, Mar 5, 2023",6:00p,Home,Portland Trail Blazers,Loss,Normal,119,122,27,38,L 1
2023,ORL,"Tue, Mar 7, 2023",7:00p,Home,Milwaukee Bucks,Loss,Normal,123,134,27,39,L 2
2023,ORL,"Thu, Mar 9, 2023",7:00p,Home,Utah Jazz,Loss,Normal,124,131,27,40,L 3
2023,ORL,"Sat, Mar 11, 2023",7:00p,Home,Miami Heat,Win,Overtime,126,114,28,40,W 1
2023,ORL,"Tue, Mar 14, 2023",8:00p,Away,San Antonio Spurs,Loss,Normal,114,132,28,41,L 1
2023,ORL,"Thu, Mar 16, 2023",10:00p,Away,Phoenix Suns,Loss,Normal,113,116,28,42,L 2
2023,ORL,"Sat, Mar 18, 2023",3:00p,Away,Los Angeles Clippers,Win,Normal,113,108,29,42,W 1
2023,ORL,"Sun, Mar 19, 2023",9:30p,Away,Los Angeles Lakers,Loss,Normal,105,111,29,43,L 1
2023,ORL,"Tue, Mar 21, 2023",7:00p,Home,Washington Wizards,Win,Normal,122,112,30,43,W 1
2023,ORL,"Thu, Mar 23, 2023",7:00p,Home,New York Knicks,Win,Normal,111,106,31,43,W 2
2023,ORL,"Sun, Mar 26, 2023",6:00p,Home,Brooklyn Nets,Win,Normal,119,106,32,43,W 3
2023,ORL,"Tue, Mar 28, 2023",8:00p,Away,Memphis Grizzlies,Loss,Normal,108,113,32,44,L 1
2023,ORL,"Fri, Mar 31, 2023",7:00p,Away,Washington Wizards,Win,Normal,116,109,33,44,W 1
2023,ORL,"Sun, Apr 2, 2023",6:00p,Home,Detroit Pistons,Win,Normal,128,102,34,44,W 2
2023,ORL,"Tue, Apr 4, 2023",7:00p,Home,Cleveland Cavaliers,Loss,Normal,113,117,34,45,L 1
2023,ORL,"Thu, Apr 6, 2023",7:00p,Home,Cleveland Cavaliers,Loss,Normal,94,118,34,46,L 2
2023,ORL,"Fri, Apr 7, 2023",7:30p,Away,Brooklyn Nets,Loss,Normal,84,101,34,47,L 3
2023,ORL,"Sun, Apr 9, 2023",1:00p,Away,Miami Heat,Loss,Normal,110,123,34,48,L 4
