Season,Team,Game Date,Start Time,Location,Opponent,Outcome,Game Length,Team Score,Opponent Score,Wins,Losses,Win/Loss Streak
2023,NOP,"Tue, Feb 7, 2023",7:30p,Home,Atlanta Hawks,Win,Normal,116,107,29,27,W 3
2023,NOP,"Fri, Feb 10, 2023",10:00p,Home,Cleveland Cavaliers,Loss,Normal,107,118,29,28,L 1
2023,NOP,"Mon, Feb 13, 2023",8:00p,Away,Oklahoma City Thunder,Win,Normal,103,100,30,28,W 1
2023,NOP,"Wed, Feb 15, 2023",10:00p,Away,Los Angeles Lakers,Loss,Normal,102,120,30,29,L 1
2023,NOP,"Thu, Feb 23, 2023",7:30p,Away,Toronto Raptors,Loss,Normal,110,115,30,30,L 2
2023,NOP,"Sat, Feb 25, 2023",7:30p,Away,New York Knicks,Loss,Normal,106,128,30,31,L 3
2023,NOP,"Mon, Feb 27, 2023",8:00p,Home,Orlando Magic,Loss,Normal,93,101,30,32,L 4
2023,NOP,"Wed, Mar 1, 2023",10:00p,Away,Portland Trail Blazers,Win,Normal,121,110,31,32,W 1
2023,NOP,"Fri, Mar 3, 2023",10:00p,Away,Golden State Warriors,Loss,Normal,99,108,31,33,L 1
2023,NOP,"Mon, Mar 6, 2023",10:00p,Away,Sacramento Kings,Loss,Normal,108,123,31,34,L 2
2023,NOP,"Wed, Mar 8, 2023",7:30p,Home,Dallas Mavericks,Win,Normal,113,106,32,34,W 1
2023,NOP,"Sat, Mar 11, 2023",8:30p,Home,Oklahoma City Thunder,Loss,Normal,96,110,32,35,L 1
2023,NOP,"Sun, Mar 12, 2023",7:00p,Home,Portland Trail Blazers,Win,Normal,127,110,33,35,W 1
2023,NOP,"Tue, Mar 14, 2023",8:00p,Home,Los Angeles Lakers,Loss,Normal,108,123,33,36,L 1
2023,NOP,"Fri, Mar 17, 2023",8:00p,Away,Houston Rockets,Loss,Normal,112,114,33,37,L 2
2023,NOP,"Sun, Mar 19, 2023",7:00p,Away,Houston Rockets,Win,Normal,117,107,34,37,W 1
2023,NOP,"Tue, Mar 21, 2023",8:00p,Home,San Antonio Spurs,Win,Normal,119,84,35,37,W 2
2023,NOP,"Thu, Mar 23, 2023",8:00p,Home,Charlotte Hornets,Win,Normal,115,96,36,37,W 3
2023,NOP,"Sat, Mar 25, 2023",10:30p,Away,Los Angeles Clippers,Win,Normal,131,110,37,37,W 4
2023,NOP,"Mon, Mar 27, 2023",10:00p,Away,Portland Trail Blazers,Win,Normal,124,90,38,37,W 5
2023,NOP,"Tue, Mar 28, 2023",10:00p,Away,Golden State Warriors,Loss,Normal,109,120,38,38,L 1
2023,NOP,"Thu, Mar 30, 2023",10:00p,Away,Denver Nuggets,Win,Normal,107,88,39,38,W 1
2023,NOP,"Sat, Apr 1, 2023",8:30p,Home,Los Angeles Clippers,Win,Normal,122,114,40,38,W 2
2023,NOP,"Tue, Apr 4, 2023",8:00p,Home,Sacramento Kings,Loss,Normal,103,121,40,39,L 1
2023,NOP,"Wed, Apr 5, 2023",8:00p,Home,Memphis Grizzlies,Win,Overtime,138,131,41,39,W 1
2023,NOP,"Fri, Apr 7, 2023",8:00p,Home,New York Knicks,Win,Normal,113,105,42,39,W 2
2023,NOP,"Sun, Apr 9, 2023",3:30p,Away,Minnesota Timberwolves,Loss,Normal,108,113,42,40,L 1
2023,NOP,"Wed, Apr 12, 2023",9:30p,Home,Oklahoma City Thunder,Loss,Normal,118,123,42,41,L 2
